ID da Fatura,Filial,Cidade,Tipo de Cliente,Gênero,Linha de Produto,Preço Unitário,Quantidade,Imposto 5%,Total,Data,Hora,Pagamento,COGS,Margem Bruta %,Renda Bruta,Avaliação
687747863,C,Fogaça da Mata,Membro,Masculino,Esportes e viagens,76.03,5,19.0075,399.1575,2024-01-16,02:05,Dinheiro,319.33,4.039963,16.1258,7.3
595535043,A,Ribeiro Verde,Membro,Masculino,Eletrônicos,60.93,10,30.465,639.765,2024-02-07,02:16,Ewallet,511.81,3.327229,21.2864,4.9
612970562,A,Novaes de da Mota,Membro,Masculino,Esportes e viagens,47.63,4,9.526,200.046,2024-01-30,08:03,Dinheiro,160.04,5.520323,11.0432,4.3
744779779,B,da Mata,Normal,Feminino,Saúde e beleza,82.25,2,8.225,172.725,2024-01-26,19:08,Cartão de crédito,138.18,7.653151,13.2189,4.8
994891910,C,Alves de Goiás,Membro,Masculino,Eletrônicos,21.72,2,2.172,45.612,2024-01-15,01:52,Cartão de crédito,36.49,6.535821,2.9811,5.8
903088192,B,Nascimento,Membro,Masculino,Saúde e beleza,44.45,10,22.225,466.725,2024-01-02,17:30,Dinheiro,373.38,4.445203,20.7469,8.3
616426482,C,Moura Grande,Membro,Feminino,Saúde e beleza,28.22,1,1.411,29.631,2024-01-21,03:06,Cartão de crédito,23.7,6.742367,1.9978,7.6
522305127,C,da Mota,Membro,Masculino,Esportes e viagens,33.6,1,1.68,35.28,2024-02-07,08:06,Dinheiro,28.22,7.606744,2.6837,5.2
635269843,A,Rodrigues,Normal,Feminino,Saúde e beleza,74.86,2,7.486,157.206,2024-01-10,01:37,Cartão de crédito,125.76,3.945545,6.2026,5.8
959969525,B,Barros Grande,Membro,Feminino,Esportes e viagens,92.41,6,27.723,582.183,2024-02-03,16:54,Cartão de crédito,465.75,3.238446,18.8537,7.4
755360187,B,Costa do Amparo,Normal,Masculino,Saúde e beleza,37.82,9,17.019,357.399,2024-02-07,01:08,Dinheiro,285.92,5.308114,18.9711,8.1
61691074,C,Silva Alegre,Normal,Masculino,Esportes e viagens,12.8,7,4.48,94.08,2024-01-30,04:23,Dinheiro,75.26,6.701118,6.3044,8.9
698677104,C,Melo da Praia,Membro,Feminino,Esportes e viagens,50.85,8,20.34,427.14,2024-01-24,19:39,Dinheiro,341.71,3.873461,16.5451,6.4
103020785,B,da Rosa Paulista,Membro,Masculino,Saúde e beleza,64.02,10,32.01,672.21,2024-01-30,05:36,Ewallet,537.77,4.70601,31.6343,7.1
322019327,C,Cunha,Membro,Masculino,Eletrônicos,69.96,2,6.996,146.916,2024-01-05,18:42,Dinheiro,117.53,3.927782,5.7705,8.9
744179827,A,Dias,Normal,Masculino,Eletrônicos,77.64,10,38.82,815.22,2024-02-10,18:08,Ewallet,652.18,6.453238,52.6081,4.7
544973489,B,Cardoso,Membro,Feminino,Casa e estilo de vida,90.77,10,45.385,953.085,2024-01-31,19:19,Dinheiro,762.47,6.191809,59.0132,5.9
287521242,A,da Luz da Praia,Normal,Feminino,Eletrônicos,85.43,1,4.2715,89.7015,2024-01-26,14:43,Ewallet,71.76,3.829427,3.4351,7.0
419569116,B,Moraes,Membro,Masculino,Casa e estilo de vida,88.16,10,44.08,925.68,2024-01-12,00:21,Cartão de crédito,740.54,4.005809,37.081,5.4
181978029,C,Pires Paulista,Membro,Feminino,Alimentos e bebidas,45.87,1,2.2935,48.1635,2024-02-08,06:35,Cartão de crédito,38.53,7.89987,3.8049,6.3
106778097,B,Gomes,Membro,Masculino,Esportes e viagens,56.68,9,25.506,535.626,2024-01-21,01:08,Dinheiro,428.5,6.622392,35.4713,6.2
826585812,C,Moraes,Membro,Feminino,Alimentos e bebidas,23.41,8,9.364,196.644,2024-01-02,04:55,Dinheiro,157.32,7.289099,14.3336,4.6
176162315,B,Pinto da Praia,Membro,Feminino,Casa e estilo de vida,27.43,4,5.486,115.206,2024-01-26,17:35,Dinheiro,92.16,3.677135,4.2363,8.8
585493542,B,da Rosa,Normal,Masculino,Casa e estilo de vida,48.98,4,9.796,205.716,2024-01-11,15:29,Cartão de crédito,164.57,3.982026,8.1917,7.6
868857013,A,Novaes,Normal,Feminino,Eletrônicos,93.93,6,28.179,591.759,2024-01-13,10:50,Cartão de crédito,473.41,3.05022,18.05,5.9
965767609,C,Moura,Membro,Feminino,Esportes e viagens,69.33,9,31.1985,655.1685,2024-01-19,16:22,Cartão de crédito,524.13,3.444202,22.5653,4.5
961373038,B,da Cruz,Membro,Masculino,Saúde e beleza,44.58,5,11.145,234.045,2024-01-31,17:41,Dinheiro,187.24,6.596022,15.4377,6.0
394301682,B,Moraes,Membro,Feminino,Saúde e beleza,36.76,1,1.838,38.598,2024-01-05,10:07,Dinheiro,30.88,7.366339,2.8433,8.9
960310337,C,Barbosa de Pires,Membro,Masculino,Esportes e viagens,17.6,1,0.88,18.48,2024-01-22,21:18,Dinheiro,14.78,4.836631,0.8938,6.6
992897772,C,Alves de Correia,Membro,Masculino,Saúde e beleza,14.06,10,7.03,147.63,2024-02-07,18:32,Ewallet,118.1,4.633009,6.8397,5.2
453229317,B,Cavalcanti,Normal,Masculino,Alimentos e bebidas,47.84,1,2.392,50.232,2024-02-01,16:48,Dinheiro,40.19,4.289606,2.1548,6.2
720020798,C,Peixoto de Barros,Membro,Masculino,Eletrônicos,51.49,7,18.0215,378.4515,2024-02-03,02:21,Ewallet,302.76,7.154342,27.0757,7.0
264869208,B,Monteiro de Gonçalves,Membro,Feminino,Saúde e beleza,65.2,9,29.34,616.14,2024-01-12,18:44,Ewallet,492.91,7.811568,48.1302,5.5
676879961,A,Rodrigues,Membro,Masculino,Casa e estilo de vida,44.72,5,11.18,234.78,2024-01-05,12:35,Cartão de crédito,187.82,4.658633,10.9375,5.6
963359767,B,Araújo Alegre,Normal,Feminino,Eletrônicos,52.56,7,18.396,386.316,2024-01-02,06:56,Cartão de crédito,309.05,6.712539,25.9316,7.9
434018113,B,Fernandes do Oeste,Membro,Masculino,Alimentos e bebidas,19.29,10,9.645,202.545,2024-01-09,15:11,Cartão de crédito,162.04,5.220903,10.5747,5.4
822332738,A,Melo de Lopes,Membro,Masculino,Saúde e beleza,11.6,6,3.48,73.08,2024-01-07,05:58,Dinheiro,58.46,7.482078,5.4679,6.4
895443728,B,Nunes Verde,Normal,Masculino,Eletrônicos,92.63,2,9.263,194.523,2024-01-08,22:41,Cartão de crédito,155.62,4.79566,9.3287,6.8
701292827,A,Ferreira de Correia,Normal,Masculino,Saúde e beleza,50.19,10,25.095,526.995,2024-02-05,10:29,Dinheiro,421.6,3.212687,16.9307,6.7
88862922,B,Caldeira de Castro,Membro,Feminino,Casa e estilo de vida,89.57,4,17.914,376.194,2024-02-06,00:27,Cartão de crédito,300.96,7.434742,27.9691,7.6
65833971,C,Araújo,Membro,Masculino,Casa e estilo de vida,78.85,9,35.4825,745.1325,2024-01-30,09:07,Cartão de crédito,596.11,6.525091,48.6206,7.1
303760717,A,Porto,Normal,Feminino,Eletrônicos,60.04,1,3.002,63.042,2024-01-22,11:04,Cartão de crédito,50.43,3.122779,1.9687,4.9
527019531,A,Nascimento,Membro,Masculino,Esportes e viagens,36.08,7,12.628,265.188,2024-02-02,08:19,Dinheiro,212.15,7.395621,19.6123,7.1
621023223,C,da Paz,Normal,Masculino,Casa e estilo de vida,63.56,8,25.424,533.904,2024-01-18,21:05,Cartão de crédito,427.12,7.44414,39.7446,5.9
202961351,C,Campos,Normal,Masculino,Eletrônicos,78.02,5,19.505,409.605,2024-01-19,17:20,Dinheiro,327.68,3.00533,12.31,7.8
809724498,A,Araújo,Normal,Feminino,Saúde e beleza,80.26,9,36.117,758.457,2024-01-24,04:37,Cartão de crédito,606.77,6.671387,50.5996,4.3
582313226,B,Castro,Normal,Masculino,Eletrônicos,35.91,1,1.7955,37.7055,2024-02-01,09:27,Dinheiro,30.16,6.58504,2.4829,6.5
970847600,C,Lima,Normal,Feminino,Saúde e beleza,86.95,1,4.3475,91.2975,2024-02-05,15:19,Cartão de crédito,73.04,5.021529,4.5845,5.0
928273019,B,Gomes das Flores,Normal,Feminino,Eletrônicos,92.12,1,4.606,96.726,2024-01-22,12:16,Dinheiro,77.38,5.043537,4.8784,6.7
735317472,A,Mendes da Serra,Membro,Feminino,Saúde e beleza,79.04,9,35.568,746.928,2024-01-18,20:38,Dinheiro,597.54,5.926934,44.2699,5.6
404031692,B,Oliveira do Oeste,Normal,Masculino,Eletrônicos,57.86,3,8.679,182.259,2024-01-15,18:54,Cartão de crédito,145.81,3.744903,6.8254,4.2
502963839,C,Santos,Normal,Masculino,Saúde e beleza,99.45,3,14.9175,313.2675,2024-01-30,09:08,Ewallet,250.61,6.552287,20.5262,5.0
248841357,B,Peixoto Grande,Membro,Masculino,Saúde e beleza,56.66,5,14.165,297.465,2024-02-02,14:10,Dinheiro,237.97,3.610043,10.7386,6.8
169218472,B,Alves,Membro,Masculino,Saúde e beleza,65.65,6,19.695,413.595,2024-01-14,20:37,Dinheiro,330.88,3.718593,15.3799,8.6
976873213,C,Moraes,Normal,Masculino,Casa e estilo de vida,69.54,10,34.77,730.17,2024-02-01,00:15,Dinheiro,584.14,6.761812,49.3727,7.4
487627223,B,Porto Paulista,Normal,Masculino,Esportes e viagens,69.46,10,34.73,729.33,2024-01-08,09:06,Dinheiro,583.46,7.174226,52.3238,8.5
674013922,C,Pereira da Praia,Normal,Feminino,Alimentos e bebidas,13.52,8,5.408,113.568,2024-01-29,13:28,Dinheiro,90.85,4.622377,5.2495,5.2
947552526,B,Almeida do Galho,Normal,Masculino,Saúde e beleza,39.02,10,19.51,409.71,2024-01-03,13:10,Ewallet,327.77,4.503761,18.4524,6.4
818396666,C,Aragão,Normal,Feminino,Saúde e beleza,55.98,3,8.397,176.337,2024-02-05,15:31,Ewallet,141.07,4.501594,7.938,6.1
228337581,A,Lopes,Normal,Masculino,Alimentos e bebidas,71.0,10,35.5,745.5,2024-01-24,12:33,Cartão de crédito,596.4,6.787696,50.6023,4.2
263704769,B,Sales,Membro,Feminino,Esportes e viagens,88.26,7,30.891,648.711,2024-01-21,23:28,Ewallet,518.97,7.944833,51.539,5.6
553580561,B,Freitas,Membro,Feminino,Casa e estilo de vida,63.39,6,19.017,399.357,2024-01-16,04:17,Cartão de crédito,319.49,5.997262,23.9505,6.0
309764289,B,Ramos de da Conceição,Normal,Masculino,Alimentos e bebidas,41.25,10,20.625,433.125,2024-01-01,07:34,Dinheiro,346.5,5.43537,23.5419,6.3
905147608,A,Cardoso,Normal,Feminino,Esportes e viagens,40.73,9,18.3285,384.8985,2024-01-17,13:28,Dinheiro,307.92,4.072348,15.6744,4.7
315522922,C,Santos,Membro,Feminino,Saúde e beleza,59.55,9,26.7975,562.7475,2024-01-10,10:42,Ewallet,450.2,7.451261,41.9318,6.5
32700743,C,Farias de Rodrigues,Membro,Feminino,Casa e estilo de vida,20.03,4,4.006,84.126,2024-02-10,00:34,Ewallet,67.3,3.817903,3.2118,6.7
164077133,C,Ribeiro de das Neves,Membro,Feminino,Esportes e viagens,56.15,7,19.6525,412.7025,2024-01-15,05:59,Cartão de crédito,330.16,5.139359,21.2103,7.0
196603672,A,Vieira de Minas,Normal,Masculino,Esportes e viagens,29.52,6,8.856,185.976,2024-01-06,07:21,Ewallet,148.78,3.555514,6.6124,8.4
885703238,C,Moreira,Membro,Masculino,Casa e estilo de vida,35.33,9,15.8985,333.8685,2024-02-05,07:50,Ewallet,267.09,6.854751,22.8859,6.0
825137897,C,da Costa,Normal,Masculino,Saúde e beleza,80.94,10,40.47,849.87,2024-01-31,01:43,Cartão de crédito,679.9,3.074306,26.1276,7.7
609161988,A,Alves Alegre,Membro,Feminino,Alimentos e bebidas,34.57,3,5.1855,108.8955,2024-01-28,21:20,Ewallet,87.12,3.17915,3.462,5.3
673299913,A,Porto de Minas,Membro,Feminino,Saúde e beleza,35.13,8,14.052,295.092,2024-01-17,07:45,Ewallet,236.07,5.852051,17.2689,6.6
716293738,A,da Cruz,Normal,Feminino,Alimentos e bebidas,91.5,5,22.875,480.375,2024-02-10,10:15,Ewallet,384.3,7.699725,36.9876,4.7
892199784,C,da Conceição,Normal,Masculino,Alimentos e bebidas,56.84,6,17.052,358.092,2024-01-05,22:41,Cartão de crédito,286.47,5.405946,19.3583,5.3
469408658,B,Fogaça de Araújo,Membro,Feminino,Casa e estilo de vida,24.1,3,3.615,75.915,2024-01-24,13:11,Ewallet,60.73,4.686903,3.5581,7.2
551261449,A,Araújo,Normal,Feminino,Saúde e beleza,66.25,4,13.25,278.25,2024-01-07,19:22,Ewallet,222.6,5.64257,15.7005,6.6
721657856,B,Ferreira de Souza,Normal,Masculino,Eletrônicos,64.28,1,3.214,67.494,2024-01-04,19:28,Cartão de crédito,54.0,5.923186,3.9978,5.7
73449262,B,Melo,Membro,Feminino,Eletrônicos,53.68,5,13.42,281.82,2024-01-18,08:27,Dinheiro,225.46,3.916747,11.0382,5.1
409986459,A,Monteiro,Membro,Feminino,Casa e estilo de vida,21.52,6,6.456,135.576,2024-01-11,07:14,Cartão de crédito,108.46,4.15025,5.6267,6.1
269275783,C,Oliveira Alegre,Normal,Masculino,Eletrônicos,68.36,2,6.836,143.556,2024-01-01,03:15,Ewallet,114.84,7.199944,10.336,5.8
208332911,A,Duarte,Normal,Masculino,Esportes e viagens,56.1,2,5.61,117.81,2024-02-08,02:11,Ewallet,94.25,4.522147,5.3275,4.9
743767751,A,Silveira,Membro,Feminino,Eletrônicos,27.23,6,8.169,171.549,2024-01-05,06:08,Cartão de crédito,137.24,4.385009,7.5224,5.8
930813788,A,da Luz Alegre,Membro,Masculino,Saúde e beleza,94.59,3,14.1885,297.9585,2024-01-02,15:20,Ewallet,238.37,3.562187,10.6138,6.7
785635269,A,Silveira,Normal,Feminino,Esportes e viagens,91.2,2,9.12,191.52,2024-01-25,19:33,Dinheiro,153.22,4.904231,9.3926,6.4
825563897,C,Araújo,Membro,Masculino,Esportes e viagens,88.28,9,39.726,834.246,2024-01-25,13:48,Cartão de crédito,667.4,7.809429,65.1498,4.7
511112098,C,Moreira de Porto,Membro,Feminino,Alimentos e bebidas,87.31,1,4.3655,91.6755,2024-01-13,01:26,Dinheiro,73.34,3.460559,3.1725,5.3
485282973,C,Barros de Mendes,Normal,Masculino,Casa e estilo de vida,47.62,8,19.048,400.008,2024-02-07,01:48,Ewallet,320.01,3.93028,15.7214,7.6
32385053,B,Barbosa,Normal,Masculino,Saúde e beleza,29.79,8,11.916,250.236,2024-01-27,16:45,Dinheiro,200.19,6.07561,15.2034,7.7
417556143,A,Rezende,Normal,Feminino,Casa e estilo de vida,26.61,9,11.9745,251.4645,2024-01-02,08:05,Ewallet,201.17,7.872857,19.7974,4.3
60346370,A,Souza de Goiás,Membro,Masculino,Alimentos e bebidas,26.63,3,3.9945,83.8845,2024-02-03,04:40,Cartão de crédito,67.11,5.742277,4.8169,6.6
771297,A,Martins das Pedras,Membro,Masculino,Casa e estilo de vida,96.28,3,14.442,303.282,2024-01-29,02:33,Cartão de crédito,242.63,5.400345,16.3783,8.9
480012325,B,Caldeira do Galho,Normal,Feminino,Casa e estilo de vida,59.3,8,23.72,498.12,2024-01-19,18:02,Ewallet,398.5,6.018238,29.978,6.4
471527410,B,Cardoso,Normal,Feminino,Saúde e beleza,83.44,10,41.72,876.12,2024-02-06,00:18,Cartão de crédito,700.9,5.723874,50.148,4.7
947294149,C,da Paz de Pereira,Membro,Masculino,Esportes e viagens,47.02,7,16.457,345.597,2024-01-16,23:59,Cartão de crédito,276.48,5.578758,19.28,8.9
37583616,A,Moreira,Normal,Masculino,Alimentos e bebidas,84.82,9,38.169,801.549,2024-02-10,10:30,Cartão de crédito,641.24,7.547897,60.5001,4.9
312319430,C,da Paz de Pires,Normal,Feminino,Saúde e beleza,44.76,5,11.19,234.99,2024-01-19,18:20,Cartão de crédito,187.99,5.844605,13.7342,8.2
461426120,A,Peixoto,Membro,Feminino,Saúde e beleza,85.2,3,12.78,268.38,2024-01-25,09:11,Cartão de crédito,214.7,4.103326,11.0125,7.3
950329915,C,Barbosa Verde,Membro,Masculino,Eletrônicos,92.47,8,36.988,776.748,2024-02-01,03:29,Cartão de crédito,621.4,4.272447,33.1861,6.7
552750296,C,Ferreira,Membro,Masculino,Alimentos e bebidas,50.52,1,2.526,53.046,2024-02-04,20:44,Dinheiro,42.44,5.488621,2.9115,6.0
970398228,A,da Mota do Sul,Membro,Feminino,Alimentos e bebidas,90.08,10,45.04,945.84,2024-01-06,05:23,Dinheiro,756.67,4.270197,40.3892,7.6
89175160,C,Pinto de da Mata,Membro,Masculino,Alimentos e bebidas,34.67,8,13.868,291.228,2024-01-03,05:38,Dinheiro,232.98,4.644539,13.5262,5.7
969031848,B,Barros,Normal,Masculino,Casa e estilo de vida,46.29,5,11.5725,243.0225,2024-02-02,04:58,Ewallet,194.42,3.577328,8.6937,6.9
652702965,B,Ribeiro das Flores,Membro,Masculino,Alimentos e bebidas,32.97,6,9.891,207.711,2024-02-02,22:16,Dinheiro,166.17,3.480238,7.2288,5.5
630504367,C,Cavalcanti do Norte,Membro,Masculino,Alimentos e bebidas,93.32,2,9.332,195.972,2024-01-10,19:19,Ewallet,156.78,6.110791,11.9754,8.9
246019564,C,Dias do Amparo,Membro,Feminino,Casa e estilo de vida,43.69,5,10.9225,229.3725,2024-01-24,13:39,Ewallet,183.5,5.021735,11.5185,4.8
206007395,C,Souza,Membro,Feminino,Alimentos e bebidas,27.06,4,5.412,113.652,2024-01-11,22:17,Dinheiro,90.92,3.605754,4.098,8.1
846180462,C,Viana de da Conceição,Normal,Feminino,Saúde e beleza,37.03,9,16.6635,349.9335,2024-01-17,04:33,Dinheiro,279.95,6.279054,21.9725,8.5
826788955,A,Araújo do Galho,Normal,Feminino,Saúde e beleza,62.9,2,6.29,132.09,2024-01-14,06:44,Dinheiro,105.67,5.501906,7.2675,4.2
688339295,C,da Rocha Verde,Normal,Feminino,Eletrônicos,74.66,5,18.665,391.965,2024-01-17,05:39,Cartão de crédito,313.57,6.826129,26.756,6.5
718568413,C,Correia,Membro,Masculino,Esportes e viagens,23.04,5,5.76,120.96,2024-01-22,03:33,Dinheiro,96.77,5.660584,6.847,8.3
396079935,A,Pereira,Normal,Feminino,Alimentos e bebidas,76.55,3,11.4825,241.1325,2024-01-04,20:35,Ewallet,192.91,3.586123,8.6473,7.8
707275227,B,Porto de Goiás,Membro,Feminino,Eletrônicos,10.17,3,1.5255,32.0355,2024-01-15,12:01,Dinheiro,25.63,3.182571,1.0196,8.2
721359603,A,Araújo Verde,Normal,Masculino,Casa e estilo de vida,21.24,1,1.062,22.302,2024-01-11,16:50,Cartão de crédito,17.84,7.137108,1.5917,5.3
264447216,C,da Cunha,Normal,Feminino,Eletrônicos,10.41,8,4.164,87.444,2024-01-13,12:50,Cartão de crédito,69.96,3.082097,2.6951,5.6
903429906,C,Souza,Normal,Feminino,Saúde e beleza,82.77,1,4.1385,86.9085,2024-02-07,19:29,Dinheiro,69.53,5.946322,5.1679,6.1
380460055,B,Moura das Flores,Membro,Masculino,Esportes e viagens,26.59,7,9.3065,195.4365,2024-02-09,01:33,Dinheiro,156.35,3.499427,6.8392,6.5
231414053,A,da Cunha das Flores,Normal,Feminino,Casa e estilo de vida,41.49,7,14.5215,304.9515,2024-01-09,10:17,Ewallet,243.96,4.497769,13.716,5.4
331322091,C,Viana,Membro,Masculino,Esportes e viagens,56.94,9,25.623,538.083,2024-01-03,10:01,Cartão de crédito,430.47,5.081113,27.3406,6.9
867875858,A,Rezende de Nascimento,Membro,Masculino,Esportes e viagens,44.78,3,6.717,141.057,2024-01-07,15:33,Ewallet,112.85,3.004134,4.2375,6.1
790528470,A,Nogueira,Normal,Feminino,Eletrônicos,14.27,6,4.281,89.901,2024-01-30,07:53,Ewallet,71.92,5.824878,5.2366,8.9
840492210,B,Carvalho Verde,Membro,Feminino,Eletrônicos,65.46,2,6.546,137.466,2024-01-21,15:21,Dinheiro,109.97,5.88171,8.0854,8.5
459366266,A,das Neves,Normal,Masculino,Esportes e viagens,11.58,8,4.632,97.272,2024-01-29,02:25,Cartão de crédito,77.82,5.092891,4.954,5.2
219052551,A,Peixoto de Goiás,Membro,Feminino,Alimentos e bebidas,77.42,9,34.839,731.619,2024-01-03,03:49,Ewallet,585.3,7.831579,57.2973,4.0
530051111,C,Rodrigues,Normal,Masculino,Alimentos e bebidas,70.87,10,35.435,744.135,2024-01-23,10:25,Ewallet,595.31,3.783127,28.1516,4.5
758363137,A,Pinto Grande,Membro,Feminino,Esportes e viagens,67.37,5,16.8425,353.6925,2024-02-02,13:50,Ewallet,282.95,6.530682,23.0985,8.3
732026510,B,Cardoso Alegre,Normal,Feminino,Esportes e viagens,87.0,7,30.45,639.45,2024-02-05,03:03,Cartão de crédito,511.56,3.956763,25.3015,8.2
883904784,C,Vieira de Silva,Normal,Feminino,Saúde e beleza,97.47,8,38.988,818.748,2024-01-25,04:31,Cartão de crédito,655.0,4.587101,37.5568,6.1
544932805,B,da Cunha de Goiás,Normal,Feminino,Casa e estilo de vida,69.49,6,20.847,437.787,2024-01-04,08:03,Dinheiro,350.23,6.5167,28.5293,5.1
291094317,B,da Rosa,Normal,Masculino,Esportes e viagens,36.77,9,16.5465,347.4765,2024-01-01,11:37,Dinheiro,277.98,6.921854,24.0518,7.9
710689655,A,Pereira,Membro,Masculino,Alimentos e bebidas,68.03,5,17.0075,357.1575,2024-01-24,07:34,Ewallet,285.73,7.494868,26.7685,4.0
42833784,C,da Rocha,Membro,Feminino,Alimentos e bebidas,20.17,1,1.0085,21.1785,2024-02-09,21:13,Ewallet,16.94,4.280685,0.9066,8.3
659440523,C,das Neves Grande,Normal,Feminino,Casa e estilo de vida,86.36,6,25.908,544.068,2024-01-18,19:05,Cartão de crédito,435.25,7.153585,38.9204,7.7
922056884,C,Pires,Normal,Masculino,Casa e estilo de vida,83.59,7,29.2565,614.3865,2024-02-05,05:27,Cartão de crédito,491.51,7.935006,48.7516,8.0
658078533,B,Fernandes,Membro,Masculino,Alimentos e bebidas,39.93,6,11.979,251.559,2024-01-14,23:09,Ewallet,201.25,3.21775,8.0945,6.6
309686051,B,Cardoso,Normal,Feminino,Eletrônicos,14.74,2,1.474,30.954,2024-01-21,06:23,Ewallet,24.76,3.898257,1.2067,5.7
484406562,B,Souza de Goiás,Membro,Masculino,Eletrônicos,41.02,6,12.306,258.426,2024-01-15,23:51,Cartão de crédito,206.74,5.404415,13.9664,4.3
144084859,C,da Luz,Membro,Masculino,Alimentos e bebidas,93.47,5,23.3675,490.7175,2024-01-15,18:52,Ewallet,392.57,4.030395,19.7779,5.8
450999015,A,Porto do Sul,Normal,Masculino,Casa e estilo de vida,91.54,8,36.616,768.936,2024-01-29,22:08,Cartão de crédito,615.15,5.906015,45.4135,5.9
509835987,B,Aragão,Normal,Masculino,Casa e estilo de vida,32.9,3,4.935,103.635,2024-01-29,07:28,Cartão de crédito,82.91,5.26478,5.4562,6.4
615253457,C,Fernandes,Normal,Feminino,Esportes e viagens,95.11,6,28.533,599.193,2024-01-19,09:25,Dinheiro,479.35,6.494364,38.9138,4.5
273363703,C,Cardoso,Normal,Masculino,Casa e estilo de vida,40.5,9,18.225,382.725,2024-01-11,17:05,Dinheiro,306.18,3.104772,11.8827,4.7
871864359,B,Fernandes das Flores,Membro,Masculino,Esportes e viagens,43.81,4,8.762,184.002,2024-01-28,01:11,Dinheiro,147.2,5.436111,10.0026,4.8
769607027,B,da Mata dos Dourados,Membro,Masculino,Casa e estilo de vida,68.01,1,3.4005,71.4105,2024-02-07,18:36,Dinheiro,57.13,3.779517,2.699,7.5
769588382,B,da Mota,Normal,Masculino,Eletrônicos,50.07,6,15.021,315.441,2024-01-07,16:19,Ewallet,252.35,5.462479,17.2309,4.2
130060544,A,Duarte,Normal,Masculino,Esportes e viagens,79.24,10,39.62,832.02,2024-01-18,01:33,Cartão de crédito,665.62,7.272898,60.512,7.8
434281681,B,Castro do Galho,Membro,Masculino,Casa e estilo de vida,29.8,8,11.92,250.32,2024-01-27,11:58,Cartão de crédito,200.26,3.713746,9.2962,5.3
963393038,C,Carvalho Paulista,Membro,Masculino,Saúde e beleza,86.18,5,21.545,452.445,2024-02-05,07:13,Ewallet,361.96,4.451555,20.1408,4.7
525336777,A,Viana,Normal,Masculino,Alimentos e bebidas,11.06,3,1.659,34.839,2024-01-30,09:14,Dinheiro,27.87,7.655651,2.6672,7.5
149499019,C,Rezende,Membro,Masculino,Esportes e viagens,35.4,3,5.31,111.51,2024-02-02,15:13,Cartão de crédito,89.21,7.368535,8.2167,6.3
573891995,A,Cunha das Flores,Normal,Feminino,Esportes e viagens,67.8,4,13.56,284.76,2024-01-16,04:09,Cartão de crédito,227.81,6.985578,19.8921,7.0
718150285,B,Duarte,Membro,Feminino,Alimentos e bebidas,76.03,9,34.2135,718.4835,2024-01-14,03:29,Cartão de crédito,574.79,7.453928,53.5552,7.9
428742987,B,Farias,Membro,Feminino,Eletrônicos,88.12,5,22.03,462.63,2024-01-14,22:26,Cartão de crédito,370.1,5.819107,26.9209,8.0
285179234,A,Vieira,Normal,Feminino,Esportes e viagens,57.02,7,19.957,419.097,2024-01-10,20:02,Ewallet,335.28,6.981838,29.2607,6.3
12594801,C,Melo,Membro,Feminino,Esportes e viagens,30.6,4,6.12,128.52,2024-01-09,11:47,Cartão de crédito,102.82,6.266441,8.0536,6.3
38397857,C,Mendes de Carvalho,Normal,Masculino,Saúde e beleza,81.9,7,28.665,601.965,2024-02-06,09:43,Ewallet,481.57,6.165897,37.1165,4.1
789855414,C,Peixoto de da Rocha,Membro,Feminino,Alimentos e bebidas,12.84,4,2.568,53.928,2024-01-23,12:08,Dinheiro,43.14,3.221639,1.7374,8.0
721940524,C,Barbosa das Flores,Membro,Feminino,Alimentos e bebidas,75.81,2,7.581,159.201,2024-01-13,23:30,Dinheiro,127.36,4.412965,7.0255,8.8
547609330,B,Azevedo da Prata,Membro,Feminino,Saúde e beleza,18.16,7,6.356,133.476,2024-01-16,19:22,Cartão de crédito,106.78,4.726896,6.3093,5.3
884948308,A,da Mota de Gonçalves,Membro,Masculino,Saúde e beleza,97.24,8,38.896,816.816,2024-02-02,11:00,Ewallet,653.45,5.184295,42.3462,8.6
710472836,A,Novaes,Membro,Feminino,Esportes e viagens,50.72,6,15.216,319.536,2024-02-02,13:10,Cartão de crédito,255.63,4.354828,13.9152,4.3
588250301,B,Rodrigues do Galho,Membro,Masculino,Esportes e viagens,53.76,4,10.752,225.792,2024-01-23,23:42,Ewallet,180.63,5.537126,12.5024,4.5
26485693,B,Moura de Goiás,Normal,Feminino,Saúde e beleza,13.88,9,6.246,131.166,2024-02-05,14:56,Ewallet,104.93,6.898444,9.0484,4.5
673804361,C,Santos,Membro,Masculino,Eletrônicos,54.18,2,5.418,113.778,2024-02-04,08:49,Ewallet,91.02,4.086202,4.6492,5.3
87219936,B,Alves,Membro,Masculino,Alimentos e bebidas,58.04,3,8.706,182.826,2024-02-05,19:00,Cartão de crédito,146.26,5.234218,9.5695,4.1
476464931,C,Pereira,Normal,Masculino,Alimentos e bebidas,71.49,6,21.447,450.387,2024-01-03,19:27,Ewallet,360.31,4.964798,22.3608,4.4
209052303,C,Aragão,Membro,Masculino,Eletrônicos,33.34,7,11.669,245.049,2024-01-27,07:15,Dinheiro,196.04,3.679211,9.0159,5.9
366778466,A,Moura das Pedras,Membro,Masculino,Saúde e beleza,59.74,3,8.961,188.181,2024-01-07,07:47,Cartão de crédito,150.54,4.563023,8.5867,4.5
87506313,B,da Mata,Membro,Feminino,Esportes e viagens,29.49,9,13.2705,278.6805,2024-02-08,10:04,Ewallet,222.94,5.531866,15.4162,6.7
